Unnamed: 0,month,year,state,average_temp,monthly_mean_from_1901_to_2000
41122,5,2021,Oregon,49.2,47.2
41123,5,2021,Pennsylvania,53.2,52.3
41124,5,2021,Rhode Island,53.6,50.9
41125,5,2021,South Carolina,65.4,66.1
41126,5,2021,South Dakota,49.2,50.3
41127,5,2021,Tennessee,60.2,61.9
41128,5,2021,Texas,67.8,68.7
41129,5,2021,Utah,52.3,50.1
41130,5,2021,Vermont,48.2,46.0
41131,5,2021,Virginia,58.8,58.6
41132,5,2021,Washington,49.7,48.5
41133,5,2021,West Virginia,54.8,55.6
41134,5,2021,Wisconsin,49.8,48.6
41135,5,2021,Wyoming,43.4,43.7
41136,6,2021,Alabama,73.2,74.1
41137,6,2021,Arizona,74.4,69.8
41138,6,2021,Arkansas,71.8,72.6
41139,6,2021,California,69.7,64.5
41140,6,2021,Colorado,59.3,56.5
41141,6,2021,Connecticut,63.6,61.2
41142,6,2021,Delaware,68.6,66.5
41143,6,2021,Florida,78.4,77.3
41144,6,2021,Georgia,73.2,74.2
41145,6,2021,Idaho,57.4,52.9
41146,6,2021,Illinois,67.6,66.8
41147,6,2021,Indiana,66.1,65.9
41148,6,2021,Iowa,66.2,64.4
41149,6,2021,Kansas,68.9,68.4
41150,6,2021,Kentucky,67.9,68.5
41151,6,2021,Louisiana,76.4,76.6
41152,6,2021,Maine,58.8,55.2
41153,6,2021,Maryland,67.6,66.4
41154,6,2021,Massachusetts,63.4,60.0
41155,6,2021,Michigan,60.8,58.4
41156,6,2021,Minnesota,62.5,59.0
41157,6,2021,Mississippi,74.1,74.8
41158,6,2021,Missouri,68.6,68.7
41159,6,2021,Montana,57.0,54.3
41160,6,2021,Nebraska,65.4,63.4
41161,6,2021,Nevada,64.9,59.4
41162,6,2021,New Hampshire,60.3,57.1
41163,6,2021,New Jersey,66.4,64.2
41164,6,2021,New Mexico,67.9,64.7
41165,6,2021,New York,60.9,59.0
41166,6,2021,North Carolina,69.6,70.0
41167,6,2021,North Dakota,61.0,58.3
41168,6,2021,Ohio,65.2,64.5
41169,6,2021,Oklahoma,71.6,72.4
41170,6,2021,Oregon,58.6,53.8
41171,6,2021,Pennsylvania,62.8,61.9
41172,6,2021,Rhode Island,64.0,60.4
41173,6,2021,South Carolina,72.8,73.6
41174,6,2021,South Dakota,63.6,60.9
41175,6,2021,Tennessee,69.0,69.9
41176,6,2021,Texas,76.0,76.0
41177,6,2021,Utah,64.6,59.4
41178,6,2021,Vermont,59.6,56.7
41179,6,2021,Virginia,67.2,67.1
41180,6,2021,Washington,58.6,54.7
41181,6,2021,West Virginia,63.9,64.3
41182,6,2021,Wisconsin,62.0,59.3
41183,6,2021,Wyoming,56.8,53.1
41184,7,2021,Alabama,78.2,78.7
41185,7,2021,Arizona,81.0,77.0
41186,7,2021,Arkansas,78.0,78.4
41187,7,2021,California,77.4,71.5
41188,7,2021,Colorado,67.8,64.1
41189,7,2021,Connecticut,70.2,68.0
41190,7,2021,Delaware,75.7,73.1
41191,7,2021,Florida,81.3,80.3
41192,7,2021,Georgia,78.2,78.6
41193,7,2021,Idaho,68.4,60.8
41194,7,2021,Illinois,74.4,73.5
41195,7,2021,Indiana,73.1,72.4
41196,7,2021,Iowa,73.4,71.4
41197,7,2021,Kansas,76.8,76.2
41198,7,2021,Kentucky,74.6,74.4
41199,7,2021,Louisiana,81.1,80.8
41200,7,2021,Maine,64.4,62.6
41201,7,2021,Maryland,75.1,72.8
41202,7,2021,Massachusetts,69.5,67.0
41203,7,2021,Michigan,68.2,65.7
41204,7,2021,Minnesota,70.5,66.3
41205,7,2021,Mississippi,79.4,79.6
41206,7,2021,Missouri,75.7,75.3
41207,7,2021,Montana,68.9,62.0
41208,7,2021,Nebraska,73.9,71.4
41209,7,2021,Nevada,75.2,68.0
41210,7,2021,New Hampshire,65.8,64.0
41211,7,2021,New Jersey,73.8,71.1
41212,7,2021,New Mexico,73.2,70.9
41213,7,2021,New York,67.4,65.8
41214,7,2021,North Carolina,75.4,75.2
41215,7,2021,North Dakota,71.6,66.0
41216,7,2021,Ohio,72.2,70.9
41217,7,2021,Oklahoma,78.6,79.3
41218,7,2021,Oregon,68.3,61.0
41219,7,2021,Pennsylvania,69.9,68.2
41220,7,2021,Rhode Island,70.6,67.6
41221,7,2021,South Carolina,78.0,78.4
41222,7,2021,South Dakota,73.8,69.2
41223,7,2021,Tennessee,75.5,75.5
41224,7,2021,Texas,80.5,81.0
41225,7,2021,Utah,74.0,67.7
41226,7,2021,Vermont,65.2,63.4
41227,7,2021,Virginia,73.9,72.7
41228,7,2021,Washington,67.1,60.8
41229,7,2021,West Virginia,70.6,69.9
41230,7,2021,Wisconsin,69.4,66.6
41231,7,2021,Wyoming,67.4,61.4
41232,8,2021,Alabama,79.7,79.6
41233,8,2021,Arizona,80.4,78.7
41234,8,2021,Arkansas,79.9,79.8
41235,8,2021,California,78.4,74.2
41236,8,2021,Colorado,68.7,66.1
41237,8,2021,Connecticut,71.9,69.6
41238,8,2021,Delaware,77.2,74.6
41239,8,2021,Florida,82.2,81.0
41240,8,2021,Georgia,79.6,79.3
41241,8,2021,Idaho,67.9,64.4
41242,8,2021,Illinois,75.0,74.4
41243,8,2021,Indiana,74.4,73.4
41244,8,2021,Iowa,73.2,72.7
41245,8,2021,Kansas,78.4,78.1
41246,8,2021,Kentucky,76.2,75.5
41247,8,2021,Louisiana,82.2,81.7
41248,8,2021,Maine,66.0,64.2
41249,8,2021,Maryland,77.1,74.1
41250,8,2021,Massachusetts,71.1,68.6
41251,8,2021,Michigan,69.8,66.9
41252,8,2021,Minnesota,70.2,67.5
41253,8,2021,Mississippi,80.8,80.6
41254,8,2021,Missouri,77.0,76.8
41255,8,2021,Montana,68.6,64.9
41256,8,2021,Nebraska,74.6,73.4
41257,8,2021,Nevada,75.2,71.2
41258,8,2021,New Hampshire,67.4,65.3
41259,8,2021,New Jersey,75.8,72.6
41260,8,2021,New Mexico,72.7,71.8
41261,8,2021,New York,69.0,67.1
41262,8,2021,North Carolina,77.4,76.3
41263,8,2021,North Dakota,71.4,68.0
41264,8,2021,Ohio,73.8,71.9
41265,8,2021,Oklahoma,80.6,81.3
41266,8,2021,Oregon,68.9,64.3
41267,8,2021,Pennsylvania,71.8,69.3
41268,8,2021,Rhode Island,72.5,69.5
41269,8,2021,South Carolina,79.6,79.2
41270,8,2021,South Dakota,73.9,71.5
41271,8,2021,Tennessee,77.1,76.6
41272,8,2021,Texas,81.4,82.1
41273,8,2021,Utah,73.6,70.5
41274,8,2021,Vermont,66.8,64.7
41275,8,2021,Virginia,76.2,74.0
41276,8,2021,Washington,67.8,63.8
41277,8,2021,West Virginia,73.0,71.1
41278,8,2021,Wisconsin,69.3,67.7
41279,8,2021,Wyoming,67.1,64.3
41280,9,2021,Alabama,76.9,76.9
41281,9,2021,Arizona,77.2,75.0
41282,9,2021,Arkansas,77.4,76.0
41283,9,2021,California,74.6,71.2
41284,9,2021,Colorado,64.9,61.3
41285,9,2021,Connecticut,69.0,65.0
41286,9,2021,Delaware,73.4,70.6
41287,9,2021,Florida,81.1,80.0
41288,9,2021,Georgia,76.8,76.7
41289,9,2021,Idaho,60.5,59.1
41290,9,2021,Illinois,72.6,69.9
41291,9,2021,Indiana,71.8,69.1
41292,9,2021,Iowa,69.8,67.2
41293,9,2021,Kansas,76.2,73.0
41294,9,2021,Kentucky,72.8,71.7
41295,9,2021,Louisiana,79.8,79.4
41296,9,2021,Maine,63.7,59.0
41297,9,2021,Maryland,73.4,70.2
41298,9,2021,Massachusetts,68.7,63.9
41299,9,2021,Michigan,66.2,62.2
41300,9,2021,Minnesota,65.5,61.5
41301,9,2021,Mississippi,77.9,77.7
41302,9,2021,Missouri,74.4,72.1
41303,9,2021,Montana,61.5,58.9
41304,9,2021,Nebraska,70.9,67.5
41305,9,2021,Nevada,69.0,65.9
41306,9,2021,New Hampshire,64.8,60.3
41307,9,2021,New Jersey,72.2,68.2
41308,9,2021,New Mexico,70.2,67.7
41309,9,2021,New York,66.1,62.5
41310,9,2021,North Carolina,74.1,72.9
41311,9,2021,North Dakota,65.6,61.6
41312,9,2021,Ohio,70.8,67.7
41313,9,2021,Oklahoma,79.0,77.0
41314,9,2021,Oregon,62.9,60.6
41315,9,2021,Pennsylvania,68.4,65.0
41316,9,2021,Rhode Island,70.1,65.2
41317,9,2021,South Carolina,76.7,76.2
41318,9,2021,South Dakota,68.8,65.4
41319,9,2021,Tennessee,73.4,73.1
41320,9,2021,Texas,80.0,78.8
41321,9,2021,Utah,67.8,65.0
41322,9,2021,Vermont,64.0,59.7
41323,9,2021,Virginia,72.4,70.1
41324,9,2021,Washington,62.0,60.3
41325,9,2021,West Virginia,69.7,67.4
41326,9,2021,Wisconsin,65.2,62.2
41327,9,2021,Wyoming,61.1,58.4
41328,10,2021,Alabama,70.6,69.2
41329,10,2021,Arizona,67.4,66.5
41330,10,2021,Arkansas,69.9,67.4
41331,10,2021,California,65.2,64.1
41332,10,2021,Colorado,55.1,51.9
41333,10,2021,Connecticut,61.0,56.2
41334,10,2021,Delaware,66.4,61.8
41335,10,2021,Florida,77.6,75.7
41336,10,2021,Georgia,70.4,69.4
41337,10,2021,Idaho,51.2,49.5
41338,10,2021,Illinois,64.9,60.4
41339,10,2021,Indiana,64.3,59.8
41340,10,2021,Iowa,61.0,57.1
41341,10,2021,Kansas,66.2,62.6
41342,10,2021,Kentucky,65.6,62.8
41343,10,2021,Louisiana,74.2,72.3
41344,10,2021,Maine,54.6,49.5
41345,10,2021,Maryland,66.2,61.4
41346,10,2021,Massachusetts,60.6,55.2
41347,10,2021,Michigan,58.3,53.0
41348,10,2021,Minnesota,56.6,51.0
41349,10,2021,Mississippi,71.7,69.8
41350,10,2021,Missouri,66.0,62.6
41351,10,2021,Montana,51.9,48.5
41352,10,2021,Nebraska,60.4,56.8
41353,10,2021,Nevada,57.6,56.2
41354,10,2021,New Hampshire,56.2,51.1
41355,10,2021,New Jersey,64.9,59.5
41356,10,2021,New Mexico,61.9,59.3
41357,10,2021,New York,58.3,53.5
41358,10,2021,North Carolina,67.4,64.9
41359,10,2021,North Dakota,55.4,50.1
41360,10,2021,Ohio,63.6,58.7
41361,10,2021,Oklahoma,70.6,67.4
41362,10,2021,Oregon,53.5,52.7
41363,10,2021,Pennsylvania,61.0,56.2
41364,10,2021,Rhode Island,62.6,56.9
41365,10,2021,South Carolina,70.0,68.4
41366,10,2021,South Dakota,58.0,54.0
41367,10,2021,Tennessee,66.5,64.5
41368,10,2021,Texas,74.0,71.0
41369,10,2021,Utah,56.2,54.7
41370,10,2021,Vermont,55.4,50.6
41371,10,2021,Virginia,65.4,61.6
41372,10,2021,Washington,52.3,52.1
41373,10,2021,West Virginia,62.4,58.8
41374,10,2021,Wisconsin,57.4,52.5
41375,10,2021,Wyoming,51.0,48.1
41376,11,2021,Alabama,59.8,58.7
41377,11,2021,Arizona,57.9,55.1
41378,11,2021,Arkansas,57.4,55.8
41379,11,2021,California,56.5,54.5
41380,11,2021,Colorado,44.2,39.9
41381,11,2021,Connecticut,48.9,45.6
41382,11,2021,Delaware,54.1,51.0
41383,11,2021,Florida,69.4,68.3
41384,11,2021,Georgia,59.8,59.2
41385,11,2021,Idaho,40.9,37.9
41386,11,2021,Illinois,50.6,47.8
41387,11,2021,Indiana,50.1,47.5
41388,11,2021,Iowa,47.4,43.6
41389,11,2021,Kansas,52.8,49.2
41390,11,2021,Kentucky,52.9,51.1
41391,11,2021,Louisiana,64.0,62.4
41392,11,2021,Maine,42.8,38.3
41393,11,2021,Maryland,53.6,50.3
41394,11,2021,Massachusetts,48.6,44.7
41395,11,2021,Michigan,45.8,41.1
41396,11,2021,Minnesota,41.8,36.5
41397,11,2021,Mississippi,60.8,59.2
41398,11,2021,Missouri,53.1,50.3
41399,11,2021,Montana,41.0,36.4
41400,11,2021,Nebraska,47.9,43.3
41401,11,2021,Nevada,47.4,44.8
41402,11,2021,New Hampshire,44.0,40.0
41403,11,2021,New Jersey,52.4,48.6
41404,11,2021,New Mexico,51.6,48.1
41405,11,2021,New York,45.9,42.2
41406,11,2021,North Carolina,56.1,54.5
41407,11,2021,North Dakota,40.6,35.2
41408,11,2021,Ohio,50.4,46.8
41409,11,2021,Oklahoma,57.8,55.0
41410,11,2021,Oregon,44.8,42.9
41411,11,2021,Pennsylvania,48.4,45.0
41412,11,2021,Rhode Island,50.8,46.7
41413,11,2021,South Carolina,59.1,58.1
41414,11,2021,South Dakota,44.7,39.8
41415,11,2021,Tennessee,54.5,53.1
41416,11,2021,Texas,63.6,60.4
41417,11,2021,Utah,45.2,42.4
41418,11,2021,Vermont,42.9,39.2
41419,11,2021,Virginia,53.5,50.8
41420,11,2021,Washington,43.2,41.8
41421,11,2021,West Virginia,50.2,47.7
41422,11,2021,Wisconsin,43.6,39.1
41423,11,2021,Wyoming,40.2,35.8
41424,12,2021,Alabama,54.6,50.0
41425,12,2021,Arizona,50.7,45.3
41426,12,2021,Arkansas,51.4,45.7
41427,12,2021,California,49.2,46.4
41428,12,2021,Colorado,36.5,29.4
41429,12,2021,Connecticut,39.0,34.7
41430,12,2021,Delaware,44.6,40.9
41431,12,2021,Florida,64.9,61.5
41432,12,2021,Georgia,54.6,50.7
41433,12,2021,Idaho,31.6,27.8
41434,12,2021,Illinois,40.5,35.1
41435,12,2021,Indiana,40.2,35.6
41436,12,2021,Iowa,35.6,29.3
41437,12,2021,Kansas,43.9,36.8
41438,12,2021,Kentucky,45.5,40.8
41439,12,2021,Louisiana,59.6,54.2
41440,12,2021,Maine,29.8,25.4
41441,12,2021,Maryland,44.0,40.0
41442,12,2021,Massachusetts,38.4,33.7
41443,12,2021,Michigan,33.2,28.9
41444,12,2021,Minnesota,25.2,20.5
41445,12,2021,Mississippi,55.9,50.3
41446,12,2021,Missouri,45.2,38.3
41447,12,2021,Montana,27.8,25.1
41448,12,2021,Nebraska,38.2,30.6
41449,12,2021,Nevada,38.8,35.0
41450,12,2021,New Hampshire,32.4,27.9
41451,12,2021,New Jersey,42.5,38.1
41452,12,2021,New Mexico,44.8,38.2
41453,12,2021,New York,34.8,30.4
41454,12,2021,North Carolina,49.4,45.4
41455,12,2021,North Dakota,23.4,19.6
41456,12,2021,Ohio,40.4,35.6
41457,12,2021,Oklahoma,50.8,43.7
41458,12,2021,Oregon,37.2,34.8
41459,12,2021,Pennsylvania,38.4,34.2
41460,12,2021,Rhode Island,40.8,36.2
41461,12,2021,South Carolina,53.1,49.4
41462,12,2021,South Dakota,31.4,25.7
41463,12,2021,Tennessee,48.0,43.3
41464,12,2021,Texas,58.2,50.8
41465,12,2021,Utah,36.8,31.5
41466,12,2021,Vermont,31.2,26.8
41467,12,2021,Virginia,45.2,41.1
41468,12,2021,Washington,34.7,33.6
41469,12,2021,West Virginia,41.8,37.6
41470,12,2021,Wisconsin,29.3,24.9
41471,12,2021,Wyoming,31.3,24.8
41472,1,2022,Alabama,50.4,45.8
41473,1,2022,Arizona,44.6,41.0
41474,1,2022,Arkansas,46.0,40.5
41475,1,2022,California,45.0,42.6
41476,1,2022,Colorado,29.4,24.4
41477,1,2022,Connecticut,30.6,27.3
41478,1,2022,Delaware,37.8,34.8
41479,1,2022,Florida,62.0,58.2
41480,1,2022,Georgia,51.2,46.7
41481,1,2022,Idaho,25.2,23.0
41482,1,2022,Illinois,31.2,27.5
41483,1,2022,Indiana,32.4,28.4
41484,1,2022,Iowa,23.4,20.3
41485,1,2022,Kansas,35.4,30.1
41486,1,2022,Kentucky,39.4,34.9
41487,1,2022,Louisiana,55.4,50.1
41488,1,2022,Maine,17.6,16.0
41489,1,2022,Maryland,37.3,33.9
41490,1,2022,Massachusetts,29.7,26.1
41491,1,2022,Michigan,22.8,20.8
41492,1,2022,Minnesota,10.9,9.7
41493,1,2022,Mississippi,51.7,46.0
41494,1,2022,Missouri,36.6,31.3
41495,1,2022,Montana,21.1,18.7
41496,1,2022,Nebraska,29.7,23.7
41497,1,2022,Nevada,33.3,30.5
41498,1,2022,New Hampshire,21.9,19.4
41499,1,2022,New Jersey,35.0,31.4
41500,1,2022,New Mexico,38.8,34.0
41501,1,2022,New York,24.2,22.2
41502,1,2022,North Carolina,44.6,40.7
41503,1,2022,North Dakota,11.4,9.6
41504,1,2022,Ohio,32.1,28.7
41505,1,2022,Oklahoma,43.7,37.8
41506,1,2022,Oregon,33.6,31.0
41507,1,2022,Pennsylvania,30.0,27.1
41508,1,2022,Rhode Island,32.9,29.1
41509,1,2022,South Carolina,49.2,45.2
41510,1,2022,South Dakota,21.8,17.4
41511,1,2022,Tennessee,43.0,38.3
41512,1,2022,Texas,52.4,46.2
41513,1,2022,Utah,30.2,26.2
41514,1,2022,Vermont,19.9,17.7
41515,1,2022,Virginia,39.4,35.8
41516,1,2022,Washington,30.4,29.6
41517,1,2022,West Virginia,35.0,31.9
41518,1,2022,Wisconsin,17.0,15.3
41519,1,2022,Wyoming,24.5,19.5
41520,2,2022,Alabama,47.1,46.6
41521,2,2022,Arizona,44.0,42.7
41522,2,2022,Arkansas,40.4,41.2
41523,2,2022,California,47.4,43.8
41524,2,2022,Colorado,25.8,25.6
41525,2,2022,Connecticut,27.4,25.9
41526,2,2022,Delaware,35.2,33.8
41527,2,2022,Florida,60.3,58.6
41528,2,2022,Georgia,49.2,47.3
41529,2,2022,Idaho,24.2,24.3
41530,2,2022,Illinois,25.0,27.2
41531,2,2022,Indiana,27.1,28.0
41532,2,2022,Iowa,18.0,20.2
41533,2,2022,Kansas,30.8,31.1
41534,2,2022,Kentucky,34.8,35.0
41535,2,2022,Louisiana,49.8,50.8
41536,2,2022,Maine,15.0,14.1
41537,2,2022,Maryland,34.6,33.1
41538,2,2022,Massachusetts,26.7,24.6
41539,2,2022,Michigan,17.4,18.6
41540,2,2022,Minnesota,5.0,9.2
41541,2,2022,Mississippi,46.8,46.7
41542,2,2022,Missouri,30.4,31.5
41543,2,2022,Montana,22.6,19.0
41544,2,2022,Nebraska,26.2,24.4
41545,2,2022,Nevada,34.4,32.0
41546,2,2022,New Hampshire,19.2,17.9
41547,2,2022,New Jersey,32.2,30.1
41548,2,2022,New Mexico,35.4,35.8
41549,2,2022,New York,19.8,20.3
41550,2,2022,North Carolina,42.3,41.0
41551,2,2022,North Dakota,9.0,9.1
41552,2,2022,Ohio,27.4,28.0
41553,2,2022,Oklahoma,37.8,38.9
41554,2,2022,Oregon,35.3,32.2
41555,2,2022,Pennsylvania,26.2,26.0
41556,2,2022,Rhode Island,29.8,27.5
41557,2,2022,South Carolina,47.8,45.8
41558,2,2022,South Dakota,19.5,17.5
41559,2,2022,Tennessee,38.6,38.6
41560,2,2022,Texas,45.7,47.4
41561,2,2022,Utah,29.4,27.9
41562,2,2022,Vermont,16.2,15.8
41563,2,2022,Virginia,36.8,35.7
41564,2,2022,Washington,32.4,30.7
41565,2,2022,West Virginia,31.4,31.7
41566,2,2022,Wisconsin,12.0,14.4
41567,2,2022,Wyoming,21.8,20.3
41568,3,2022,Alabama,53.9,51.6
41569,3,2022,Arizona,48.0,47.1
41570,3,2022,Arkansas,47.0,47.1
41571,3,2022,California,50.7,47.1
41572,3,2022,Colorado,30.0,30.6
41573,3,2022,Connecticut,34.7,30.9
41574,3,2022,Delaware,42.8,38.5
41575,3,2022,Florida,65.8,61.8
41576,3,2022,Georgia,55.8,52.0
41577,3,2022,Idaho,30.4,29.6
41578,3,2022,Illinois,35.4,34.5
41579,3,2022,Indiana,36.8,34.5
41580,3,2022,Iowa,29.2,28.7
41581,3,2022,Kansas,37.9,38.0
41582,3,2022,Kentucky,43.8,41.0
41583,3,2022,Louisiana,55.2,55.7
41584,3,2022,Maine,24.1,20.4
41585,3,2022,Maryland,42.4,38.1
41586,3,2022,Massachusetts,34.0,29.7
41587,3,2022,Michigan,25.2,24.0
41588,3,2022,Minnesota,16.3,18.7
41589,3,2022,Mississippi,53.3,52.0
41590,3,2022,Missouri,39.3,38.7
41591,3,2022,Montana,28.0,25.4
41592,3,2022,Nebraska,32.4,31.3
41593,3,2022,Nevada,39.0,36.8
41594,3,2022,New Hampshire,27.8,23.7
41595,3,2022,New Jersey,39.8,34.9
41596,3,2022,New Mexico,39.8,40.7
41597,3,2022,New York,28.8,25.7
41598,3,2022,North Carolina,49.7,45.6
41599,3,2022,North Dakota,18.2,18.4
41600,3,2022,Ohio,37.0,33.8
41601,3,2022,Oklahoma,44.4,45.2
41602,3,2022,Oregon,38.8,36.2
41603,3,2022,Pennsylvania,34.6,31.2
41604,3,2022,Rhode Island,36.6,32.0
41605,3,2022,South Carolina,54.8,50.4
41606,3,2022,South Dakota,26.6,25.3
41607,3,2022,Tennessee,46.7,44.3
41608,3,2022,Texas,51.4,52.9
41609,3,2022,Utah,34.8,33.8
41610,3,2022,Vermont,25.7,21.9
41611,3,2022,Virginia,44.8,40.6
41612,3,2022,Washington,37.5,35.8
41613,3,2022,West Virginia,40.0,36.9
41614,3,2022,Wisconsin,22.1,22.3
41615,3,2022,Wyoming,26.3,25.7
41616,4,2022,Alabama,60.1,59.0
41617,4,2022,Arizona,56.3,53.1
41618,4,2022,Arkansas,56.0,55.9
41619,4,2022,California,54.6,51.4
41620,4,2022,Colorado,39.4,38.1
41621,4,2022,Connecticut,43.2,40.7
41622,4,2022,Delaware,49.8,47.3
41623,4,2022,Florida,70.2,66.7
41624,4,2022,Georgia,61.0,59.2
41625,4,2022,Idaho,36.6,36.8
41626,4,2022,Illinois,46.3,45.7
41627,4,2022,Indiana,46.6,45.1
41628,4,2022,Iowa,40.4,41.4
41629,4,2022,Kansas,49.0,47.9
41630,4,2022,Kentucky,51.8,50.3
41631,4,2022,Louisiana,63.4,62.7
41632,4,2022,Maine,34.8,32.1
41633,4,2022,Maryland,49.8,47.4
41634,4,2022,Massachusetts,42.5,39.4
41635,4,2022,Michigan,35.6,35.4
41636,4,2022,Minnesota,30.9,33.3
41637,4,2022,Mississippi,60.8,59.5
41638,4,2022,Missouri,49.6,49.1
41639,4,2022,Montana,34.3,35.0
41640,4,2022,Nebraska,42.2,41.7
41641,4,2022,Nevada,45.3,43.1
41642,4,2022,New Hampshire,37.3,34.8
41643,4,2022,New Jersey,47.5,44.3
41644,4,2022,New Mexico,49.9,47.4
41645,4,2022,New York,38.8,36.7
41646,4,2022,North Carolina,56.1,53.6
41647,4,2022,North Dakota,30.2,33.0
41648,4,2022,Ohio,46.0,43.9
41649,4,2022,Oklahoma,55.7,54.4
41650,4,2022,Oregon,41.0,41.1
41651,4,2022,Pennsylvania,43.2,41.4
41652,4,2022,Rhode Island,44.6,40.9
41653,4,2022,South Carolina,60.0,57.8
41654,4,2022,South Dakota,36.4,37.7
41655,4,2022,Tennessee,54.2,53.1
41656,4,2022,Texas,62.8,60.5
41657,4,2022,Utah,43.2,41.4
41658,4,2022,Vermont,35.9,33.5
41659,4,2022,Virginia,52.1,49.3
41660,4,2022,Washington,41.0,41.8
41661,4,2022,West Virginia,47.7,46.0
41662,4,2022,Wisconsin,34.2,35.5
41663,4,2022,Wyoming,34.0,34.0
41664,5,2022,Alabama,68.0,66.7
41665,5,2022,Arizona,64.8,60.9
41666,5,2022,Arkansas,65.4,64.6
41667,5,2022,California,59.1,57.4
41668,5,2022,Colorado,48.5,47.2
41669,5,2022,Connecticut,54.1,51.4
41670,5,2022,Delaware,58.7,57.1
41671,5,2022,Florida,74.7,72.2
41672,5,2022,Georgia,68.1,67.0
41673,5,2022,Idaho,41.6,45.2
41674,5,2022,Illinois,57.4,56.8
41675,5,2022,Indiana,57.1,56.0
41676,5,2022,Iowa,52.6,54.0
41677,5,2022,Kansas,59.4,58.5
41678,5,2022,Kentucky,61.0,59.8
41679,5,2022,Louisiana,72.4,69.9
41680,5,2022,Maine,47.6,44.5
41681,5,2022,Maryland,58.7,57.2
41682,5,2022,Massachusetts,53.4,50.2
41683,5,2022,Michigan,48.9,47.7
41684,5,2022,Minnesota,45.6,47.8
41685,5,2022,Mississippi,69.7,67.4
41686,5,2022,Missouri,59.4,59.3
41687,5,2022,Montana,41.8,45.5
41688,5,2022,Nebraska,52.6,53.0
41689,5,2022,Nevada,50.8,50.7
41690,5,2022,New Hampshire,49.9,46.7
41691,5,2022,New Jersey,57.2,54.6
41692,5,2022,New Mexico,60.1,55.8
41693,5,2022,New York,51.2,48.7
41694,5,2022,North Carolina,63.8,62.1
41695,5,2022,North Dakota,43.2,47.4
41696,5,2022,Ohio,56.2,54.6
41697,5,2022,Oklahoma,65.8,63.7
41698,5,2022,Oregon,44.0,47.3
41699,5,2022,Pennsylvania,53.8,52.3
41700,5,2022,Rhode Island,54.4,50.9
41701,5,2022,South Carolina,67.6,66.1
41702,5,2022,South Dakota,47.4,50.3
41703,5,2022,Tennessee,62.8,61.8
41704,5,2022,Texas,73.4,68.7
41705,5,2022,Utah,50.5,50.1
41706,5,2022,Vermont,49.0,46.0
41707,5,2022,Virginia,60.2,58.6
41708,5,2022,Washington,44.6,48.5
41709,5,2022,West Virginia,56.9,55.7
41710,5,2022,Wisconsin,48.0,48.6
41711,5,2022,Wyoming,41.4,43.6
41712,6,2022,Alabama,76.8,74.1
41713,6,2022,Arizona,73.6,69.7
41714,6,2022,Arkansas,74.5,72.6
41715,6,2022,California,67.2,64.5
41716,6,2022,Colorado,58.8,56.5
41717,6,2022,Connecticut,63.4,61.1
41718,6,2022,Delaware,68.3,66.4
41719,6,2022,Florida,79.8,77.3
41720,6,2022,Georgia,76.6,74.2
41721,6,2022,Idaho,51.6,53.0
41722,6,2022,Illinois,69.4,66.8
41723,6,2022,Indiana,68.5,65.9
41724,6,2022,Iowa,66.4,64.4
41725,6,2022,Kansas,70.2,68.4
41726,6,2022,Kentucky,70.8,68.4
41727,6,2022,Louisiana,79.9,76.5
41728,6,2022,Maine,57.4,55.2
41729,6,2022,Maryland,68.2,66.4
41730,6,2022,Massachusetts,62.6,60.0
41731,6,2022,Michigan,61.3,58.4
41732,6,2022,Minnesota,60.8,59.0
41733,6,2022,Mississippi,78.3,74.8
41734,6,2022,Missouri,70.6,68.7
41735,6,2022,Montana,53.5,54.3
41736,6,2022,Nebraska,65.0,63.3
41737,6,2022,Nevada,60.6,59.4
41738,6,2022,New Hampshire,59.6,57.1
41739,6,2022,New Jersey,66.6,64.1
41740,6,2022,New Mexico,68.6,64.6
41741,6,2022,New York,61.1,59.0
41742,6,2022,North Carolina,71.9,69.9
41743,6,2022,North Dakota,58.8,58.4
41744,6,2022,Ohio,67.2,64.5
41745,6,2022,Oklahoma,75.0,72.5
41746,6,2022,Oregon,52.9,53.8
41747,6,2022,Pennsylvania,63.8,61.8
41748,6,2022,Rhode Island,63.2,60.4
41749,6,2022,South Carolina,75.8,73.7
41750,6,2022,South Dakota,61.5,60.9
41751,6,2022,Tennessee,72.4,70.0
41752,6,2022,Texas,80.8,76.0
41753,6,2022,Utah,61.2,59.3
41754,6,2022,Vermont,59.0,56.6
41755,6,2022,Virginia,68.6,67.0
41756,6,2022,Washington,53.2,54.8
41757,6,2022,West Virginia,65.8,64.2
41758,6,2022,Wisconsin,61.3,59.4
41759,6,2022,Wyoming,52.8,53.0
41760,7,2022,Alabama,80.8,78.7
41761,7,2022,Arizona,80.3,77.1
41762,7,2022,Arkansas,81.0,78.4
41763,7,2022,California,74.8,71.4
41764,7,2022,Colorado,67.3,64.2
41765,7,2022,Connecticut,70.2,68.0
41766,7,2022,Delaware,75.3,73.1
41767,7,2022,Florida,82.4,80.2
41768,7,2022,Georgia,80.6,78.6
41769,7,2022,Idaho,63.2,60.8
41770,7,2022,Illinois,74.6,73.4
41771,7,2022,Indiana,73.8,72.5
41772,7,2022,Iowa,72.9,71.5
41773,7,2022,Kansas,78.4,76.1
41774,7,2022,Kentucky,76.2,74.4
