City,State,County
Hanamaulu,hi,kauai
Lone Grove,ok,carter
Whitehouse,oh,lucas
Willits,ca,mendocino
Frankenmuth,mi,saginaw
Whispering Pines,nc,moore
Dodgeville,wi,iowa
Brielle,nj,monmouth
Westmont,pa,cambria
Demarest,nj,bergen
Wenham,ma,essex
North Berwick,me,york
Ayden,nc,pitt
Warren,ma,worcester
Social Circle,ga,walton
Social Circle,ga,newton
Wilmer,tx,dallas
Headland,al,henry
Giddings,tx,lee
Louisburg,ks,miami
Odenville,al,st. clair
Hampden,ma,hampden
Labelle,fl,hendry
Granite Falls,nc,caldwell
Edinboro,pa,erie
Aberdeen,ms,monroe
Nashville,ga,berrien
Luverne,mn,rock
Bucksport,me,hancock
Middletown,md,frederick
Baxley,ga,appling
Green Tree,pa,allegheny
Haleiwa,hi,honolulu
Semmes,al,mobile
Royersford,pa,montgomery
Port Allen,la,west baton rouge
Vinton,ia,benton
Willow Park,tx,parker
Creve Coeur,il,tazewell
Needles,ca,san bernardino
Edwardsville,pa,luzerne
Hiram,ga,paulding
Island Park,ny,nassau
Telford,pa,bucks
Telford,pa,montgomery
Utqiagvik,ak,north slope
Rio Communities,nm,valencia
Shenandoah,ia,page
Shenandoah,ia,fremont
Bisbee,az,cochise
New Castle,co,garfield
Saltillo,ms,lee
Sheridan,ar,grant
Moultonborough,nh,carroll
Colville,wa,stevens
Greenwich,nj,gloucester
Hinton,ok,caddo
Barnstead,nh,belknap
Hoopeston,il,vermilion
Dellwood,mo,st. louis
Franklin,nj,sussex
Silverton,oh,hamilton
Kingfisher,ok,kingfisher
Rocky Mount,va,franklin
Carthage,ms,leake
Wauchula,fl,hardee
Palos Park,il,cook
Chittenango,ny,madison
Hampton,nj,sussex
Harlan,ia,shelby
Carrizo Springs,tx,dimmit
Cave Creek,az,maricopa
Elmwood,mi,leelanau
Ahoskie,nc,hertford
Oak Hill,tn,davidson
Spring Lake Heights,nj,monmouth
Lindstrom,mn,chisago
Saranac Lake,ny,franklin
Saranac Lake,ny,essex
Whitmore Village,hi,honolulu
Fairfield,il,wayne
Wright City,mo,warren
Orange,va,orange
Adairsville,ga,bartow
Ogallala,ne,keith
Becker,mn,sherburne
New Freedom,pa,york
Flemington,nj,hunterdon
Abbeville,sc,abbeville
Chatsworth,ga,murray
Medical Lake,wa,spokane
Glendive,mt,dawson
Northfield,nh,merrimack
Creedmoor,nc,granville
Daleville,al,dale
Carmi,il,white
Warren,me,knox
Hawaiian Ocean View,hi,hawaii
Keyser,wv,mineral
South Bound Brook,nj,somerset
Crystal Springs,ms,copiah
Winnsboro,la,franklin
Omak,wa,okanogan
South Bay,fl,palm beach
Aledo,tx,parker
Bolton,ct,tolland
Holbrook,az,navajo
Manitou Springs,co,el paso
Deerfield,nh,rockingham
Lincoln,me,penobscot
Brisbane,ca,san mateo
Boylston,ma,worcester
Hudson,tx,angelina
Oak Park Heights,mn,washington
Denton,md,caroline
Lexington,oh,richland
Elko New Market,mn,scott
Columbia,ky,adair
Georgia,vt,franklin
Marseilles,il,lasalle
Winfield,al,fayette
Winfield,al,marion
Gilmer,tx,upshur
Winchester,in,randolph
Wamego,ks,pottawatomie
Wamego,ks,wabaunsee
Penns Grove,nj,salem
Vail,co,eagle
Epsom,nh,merrimack
Fellsmere,fl,indian river
Fountain Hill,pa,lehigh
Rockingham,vt,windham
Clinton,in,vermillion
Luray,va,page
Coopersville,mi,ottawa
Baldwin City,ks,douglas
Delanco,nj,burlington
Desloge,mo,st. francois
Mineola,tx,wood
Waimanalo Beach,hi,honolulu
Crossett,ar,ashley
Oakwood,ga,hall
Newton,nh,rockingham
Princeton,mn,sherburne
Princeton,mn,mille lacs
Wahoo,ne,saunders
Higginsville,mo,lafayette
Tisbury,ma,dukes
Jeanerette,la,iberia
Waterloo,ny,seneca
Alexandria,nj,hunterdon
Sayre,ok,beckham
Pleasant View,tn,cheatham
Progreso,tx,hidalgo
Charlestown,nh,sullivan
Union Grove,wi,racine
Bridgeville,pa,allegheny
Flora,il,clay
Springhill,la,webster
Wellington,oh,lorain
Windom,mn,cottonwood
Archer Lodge,nc,johnston
Flower Hill,ny,nassau
St James,mn,watonwan
Humboldt,ia,humboldt
St Clair,mo,franklin
Ottawa Hills,oh,lucas
Post,tx,garza
Preston,ct,new london
Piedmont,al,calhoun
Piedmont,al,cherokee
Springville,al,st. clair
Shelley,id,bingham
Fortville,in,hancock
Mount Pleasant,tn,maury
Platte City,mo,platte
Summit,wi,waukesha
Barling,ar,sebastian
Littlestown,pa,adams
Bloomfield,wi,walworth
Mead,co,weld
Richwood,tx,brazoria
Westlake,la,calcasieu
Cherokee Village,ar,sharp
Cherokee Village,ar,fulton
Kahaluu Keauhou,hi,hawaii
Avon,ma,norfolk
Chisholm,mn,st. louis
Sugarcreek,pa,venango
Coldwater,oh,mercer
Randolph,vt,orange
Worland,wy,washakie
Arnold,pa,westmoreland
Blythewood,sc,fairfield
Blythewood,sc,richland
Berwick,la,st. mary
Cheboygan,mi,cheboygan
Meadows Place,tx,fort bend
Point Pleasant Beach,nj,ocean
Whiteville,nc,columbus
Paradise,ca,butte
Tallassee,al,elmore
Tallassee,al,tallapoosa
Avalon,pa,allegheny
East Palestine,oh,columbiana
Northvale,nj,bergen
Indian Wells,ca,riverside
Benton,ky,marshall
Childersburg,al,talladega
Valparaiso,fl,okaloosa
Montoursville,pa,lycoming
Rock Hill,mo,st. louis
Jackson,al,clarke
Ashland,mo,boone
Hollis,me,york
Midway,nc,davidson
Harrington Park,nj,bergen
Crystal City,mo,jefferson
Alvarado,tx,johnson
Fremont,nh,rockingham
Lillington,nc,harnett
North Brookfield,ma,worcester
Rockmart,ga,polk
Grayson,ga,gwinnett
Centreville,md,queen anne's
Madison,me,somerset
Grafton,wv,taylor
Jenkintown,pa,montgomery
Hickory Creek,tx,denton
Olympia Fields,il,cook
Edwardsville,ks,wyandotte
Pendleton,in,madison
Mansfield,la,de soto
Beecher,il,will
Lake Worth,tx,tarrant
Le Claire,ia,scott
Allenstown,nh,merrimack
Fox River Grove,il,lake
Fox River Grove,il,mchenry
Liberty,ny,sullivan
Hinesburg,vt,chittenden
Black Diamond,wa,king
West Milton,oh,miami
Bremen,in,marshall
Lebanon,il,st. clair
South Hill,va,mecklenburg
Valdese,nc,burke
East Troy,wi,walworth
Elk Ridge,ut,utah
Lonsdale,mn,rice
Midland,nc,cabarrus
Hurstbourne,ky,jefferson
Kanab,ut,kane
Watseka,il,iroquois
Aurora,ne,hamilton
Shelbyville,il,shelby
Sherman,il,sangamon
Herculaneum,mo,jefferson
Rogersville,tn,hawkins
Commercial,nj,cumberland
Manlius,ny,onondaga
Hamilton,mt,ravalli
Lemoyne,pa,cumberland
Watertown,mn,carver
Barnwell,sc,barnwell
Ellisville,ms,jones
Lexington,mo,lafayette
West Pittston,pa,luzerne
Mount Ephraim,nj,camden
Dripping Springs,tx,hays
Glenburn,me,penobscot
Sidney,me,kennebec
Breese,il,clinton
Northwood,nh,rockingham
Elberton,ga,elbert
Sheridan,or,yamhill
Osage Beach,mo,camden
Osage Beach,mo,miller
Morgans Point Resort,tx,bell
Tuscola,il,douglas
Robbins,il,cook
Negaunee,mi,marquette
Kimberly,id,twin falls
Neptune City,nj,monmouth
Highlands,nj,monmouth
Jay,me,franklin
Boiling Springs,nc,cleveland
Glendale,co,arapahoe
South Tucson,az,pima
Dilworth,mn,clay
Nelsonville,oh,athens
New Boston,tx,bowie
Falfurrias,tx,brooks
Oconto,wi,oconto
Salem,mo,dent
Wapato,wa,yakima
White,nj,warren
Little Falls,ny,herkimer
Cornwall,pa,lebanon
Greendale,in,dearborn
Whiteland,in,johnson
Randleman,nc,randolph
Prospect,ky,oldham
Prospect,ky,jefferson
Clintonville,wi,waupaca
Carolina Shores,nc,brunswick
Wellsville,ny,allegany
Haverhill,nh,grafton
Hollister,mo,taney
Freeburg,il,st. clair
Derby,vt,orleans
Stone Park,il,cook
Auburn,il,sangamon
Berryville,va,clarke
East Petersburg,pa,lancaster
Florence,ms,rankin
Camanche,ia,clinton
Donora,pa,washington
American Falls,id,power
Ligonier,in,noble
Sellersville,pa,bucks
Waynesboro,ms,wayne
Weaverville,nc,buncombe
Leonardtown,md,st. mary's
Evansdale,ia,black hawk
Delaware,nj,hunterdon
Raeford,nc,hoke
Whiting,in,lake
Buhl,id,twin falls
Newton Falls,oh,trumbull
Canastota,ny,madison
Sauk Centre,mn,stearns
Menands,ny,albany
West Reading,pa,berks
Southampton,ny,suffolk
Iroquois Point,hi,honolulu
New Roads,la,pointe coupee
Hearne,tx,robertson
Hummelstown,pa,dauphin
Wolverine Lake,mi,oakland
Erwin,nc,harnett
Fulton,ms,itawamba
Centralia,mo,boone
Centralia,mo,audrain
Haughton,la,bossier
North Hampton,nh,rockingham
Locust,nc,stanly
Locust,nc,cabarrus
Pittsboro,nc,chatham
Nowthen,mn,anoka
Raymond,me,cumberland
Ashville,oh,pickaway
Mount Vernon,ia,linn
Mount Vernon,mo,lawrence
Crestline,oh,crawford
Crestline,oh,richland
Lyman,me,york
Seat Pleasant,md,prince george's
Jessup,pa,lackawanna
Lee,nh,strafford
Vassalboro,me,kennebec
Dardanelle,ar,yell
Archbold,oh,fulton
Fremont,mi,newaygo
Tiffin,ia,johnson
West Wendover,nv,elko
Ranlo,nc,gaston
Grant Valkaria,fl,brevard
Jim Thorpe,pa,carbon
Montebello,ny,rockland
Winona,ms,montgomery
Viroqua,wi,vernon
Cornelia,ga,habersham
Buena,nj,atlantic
Hancock,mi,houghton
Dexter,mi,washtenaw
Rockford,mn,hennepin
Rockford,mn,wright
West Newbury,ma,essex
California,mo,moniteau
Greenville,ky,muhlenberg
Narberth,pa,montgomery
Brentwood,nh,rockingham
Shannon Hills,ar,saline
Tazewell,va,tazewell
Manchester,vt,bennington
Perry,ok,noble
Bayside,wi,milwaukee
Bayside,wi,ozaukee
Milton,nh,strafford
Coopertown,tn,robertson
Dyersville,ia,dubuque
Dyersville,ia,delaware
Glassport,pa,allegheny
Phoenix,or,jackson
Tulia,tx,swisher
Mountain Lakes,nj,morris
Denver City,tx,yoakum
Denver City,tx,gaines
Hartwell,ga,hart
Foster,ri,providence
Lavon,tx,collin
North Kansas City,mo,clay
Enfield,nh,grafton
Goodland,ks,sherman
Beaufort,nc,carteret
Folkston,ga,charlton
Columbiana,al,shelby
Farmville,nc,pitt
Bloomfield Hills,mi,oakland
Edenton,nc,chowan
Breckenridge Hills,mo,st. louis
Castleton,vt,rutland
Holts Summit,mo,callaway
Honesdale,pa,wayne
Diboll,tx,angelina
La Joya,tx,hidalgo
Barboursville,wv,cabell
Ottawa,oh,putnam
Portola Valley,ca,san mateo
Newport,vt,orleans
Garwood,nj,union
Georgetown,oh,brown
Mosinee,wi,marathon
Granite Falls,wa,snohomish
Paxton,il,ford
Rio Bravo,tx,webb
Madison,ga,morgan
Hokes Bluff,al,etowah
Selmer,tn,mcnairy
Huntingdon,tn,carroll
Beaver,pa,beaver
Edinburgh,in,shelby
Edinburgh,in,johnson
Edinburgh,in,bartholomew
New Lexington,oh,perry
Summerville,ga,chattooga
Wayland,mi,allegan
China Grove,nc,rowan
Wayzata,mn,hennepin
Dansville,ny,livingston
Scottdale,pa,westmoreland
Fredericktown,mo,madison
Clarkdale,az,yavapai
Elk,nj,gloucester
Lafayette,or,yamhill
Canton,nc,haywood
Dover-Foxcroft,me,piscataquis
Madisonville,tx,madison
Prairie du Sac,wi,sauk
Eldon,mo,miller
Buffalo,wy,johnson
Deep River,ct,middlesex
Atlantic Highlands,nj,monmouth
Dawson,ga,terrell
Sullivan,il,moultrie
Justin,tx,denton
China,me,kennebec
Danville,nh,rockingham
Argyle,tx,denton
Silverthorne,co,summit
Russell,ks,russell
Sherborn,ma,middlesex
Caseyville,il,st. clair
Harrogate,tn,claiborne
New London,nh,merrimack
Cortland,il,dekalb
Egg Harbor City,nj,atlantic
Eagar,az,apache
Palacios,tx,matagorda
Hopewell,nj,cumberland
La Grange,tx,fayette
Perryville,md,cecil
Wood Village,or,multnomah
Hunters Creek Village,tx,harris
Ludlow,ky,kenton
Marlow,ok,stephens
Forsyth,ga,monroe
Louisville,tn,blount
Deer Park,wa,spokane
North Wilkesboro,nc,wilkes
Pilot Point,tx,denton
Greene,me,androscoggin
Waverly,ny,tioga
Ossipee,nh,carroll
Minersville,pa,schuylkill
Van Alstyne,tx,collin
Van Alstyne,tx,grayson
Argo,al,st. clair
Argo,al,jefferson
Adamsville,al,jefferson
Newport,nc,carteret
Haleyville,al,winston
Haleyville,al,marion
Venus,tx,johnson
Venus,tx,ellis
Caledonia,mi,shiawassee
Oak Point,tx,denton
Estacada,or,clackamas
La Verkin,ut,washington
Kaplan,la,vermilion
Magnolia,nj,camden
Tarentum,pa,allegheny
McLoud,ok,pottawatomie
Medford,wi,taylor
Isle of Palms,sc,charleston
Mauston,wi,juneau
Mount Orab,oh,brown
Scott City,mo,cape girardeau
Scott City,mo,scott
Hometown,il,cook
Soldotna,ak,kenai peninsula
Greenfield,oh,highland
Greenfield,oh,ross
Hampton,ia,franklin
Belton,sc,anderson
Pittsburg,tx,camp
Mathis,tx,san patricio
Prescott,wi,pierce
Caro,mi,tuscola
Hubbardston,ma,worcester
Dewey Humboldt,az,yavapai
Moxee,wa,yakima
Wadena,mn,otter tail
Wadena,mn,wadena
Devine,tx,medina
North Braddock,pa,allegheny
Crescent Springs,ky,kenton
Sykesville,md,carroll
Mountain Grove,mo,texas
Mountain Grove,mo,wright
Paintsville,ky,johnson
Reedsport,or,douglas
Kewaskum,wi,washington
Kewaskum,wi,fond du lac
Ovilla,tx,dallas
Ovilla,tx,ellis
Anna,il,union
Tontitown,ar,washington
Buchanan,mi,berrien
Le Roy,ny,genesee
Scottsville,ky,allen
Waverly,tn,humphreys
Highland Beach,fl,palm beach
Middleville,mi,barry
Pocomoke City,md,worcester
Ashburn,ga,turner
Baldwin,wi,st. croix
Old Westbury,ny,nassau
Vilonia,ar,faulkner
Normandy,mo,st. louis
Gaylord,mi,otsego
Sinking Spring,pa,berks
Fayette,al,fayette
Forest City,ia,winnebago
Forest City,ia,hancock
Lakewood,il,mchenry
Slatington,pa,lehigh
Bradley Beach,nj,monmouth
Southside,ar,independence
Waverly,ne,lancaster
Hallsville,tx,harrison
Laureldale,pa,berks
Lonoke,ar,lonoke
Belleair,fl,pinellas
Wiggins,ms,stone
Hamburg,pa,berks
Euharlee,ga,bartow
Lamar,mo,barton
Pomfret,ct,windham
Arundel,me,york
Boyertown,pa,berks
Medford Lakes,nj,burlington
Sullivan,in,sullivan
Westville,nj,gloucester
West Peoria,il,peoria
Ashdown,ar,little river
Farrell,pa,mercer
Ho Ho Kus,nj,bergen
Saukville,wi,ozaukee
Cedarville,oh,greene
Horseshoe Bay,tx,llano
Horseshoe Bay,tx,burnet
Lincoln,nd,burleigh
Osawatomie,ks,miami
Pocola,ok,le flore
Sharpsville,pa,mercer
Unalaska,ak,aleutians west
Chalfont,pa,bucks
Greencastle,pa,franklin
Bristow,ok,creek
Monte Vista,co,rio grande
Geneva,al,geneva
Mount Pleasant,pa,westmoreland
Aldan,pa,delaware
Huxley,ia,story
Sparta,mi,kent
Shenandoah,pa,schuylkill
Indian River Shores,fl,indian river
Trenton,tn,gibson
Danville,pa,montour
Forty Fort,pa,luzerne
Lyons,ga,toombs
Jonesboro,ga,clayton
Aumsville,or,marion
Charleroi,pa,washington
Centreville,il,st. clair
Strafford,nh,strafford
Canton,tx,van zandt
Oxford,me,oxford
Spring Valley Village,tx,harris
Broken Bow,ok,mccurtain
Fayetteville,ny,onondaga
Larksville,pa,luzerne
Spindale,nc,rutherford
Springville,ny,erie
Blanchester,oh,clinton
Blanchester,oh,warren
Chelan,wa,chelan
Butler,mo,bates
Cannon Falls,mn,goodhue
Middlefield,ct,middlesex
Mountain View,hi,hawaii
Pipestone,mn,pipestone
Le Sueur,mn,nicollet
Le Sueur,mn,sibley
Le Sueur,mn,le sueur
Salem,ct,new london
Woodruff,sc,spartanburg
Comanche,tx,comanche
Bellville,tx,austin
Pittsfield,il,pike
Clay Center,ks,clay
Mount Olive,nc,duplin
Mount Olive,nc,wayne
Algonac,mi,st. clair
Bowling Green,mo,pike
Dallastown,pa,york
Lisbon,ct,new london
Salisbury,ct,litchfield
Chariton,ia,lucas
Ashford,ct,windham
Sebring,oh,mahoning
Valley Grande,al,dallas
Chagrin Falls,oh,cuyahoga
Garden Ridge,tx,comal
Rose Hill,ks,butler
Shallotte,nc,brunswick
Jacksboro,tx,jack
Shrewsbury,nj,monmouth
Pilesgrove,nj,salem
Jefferson,ia,greene
Church Point,la,acadia
Franklin,nc,macon
Sunset Beach,nc,brunswick
Berne,in,adams
Cobleskill,ny,schoharie
Durham,me,androscoggin
Roosevelt Park,mi,muskegon
Dimmitt,tx,castro
Friona,tx,parmer
Holly Ridge,nc,onslow
Broadway,va,rockingham
Fairway,ks,johnson
Grafton,nd,walsh
De Motte,in,jasper
Ellenville,ny,ulster
Richmond,vt,chittenden
Jersey Shore,pa,lycoming
Waverly,oh,pike
Cold Spring,mn,stearns
Lawrenceville,il,lawrence
Slaughterville,ok,cleveland
Kutztown,pa,berks
Carlisle,ia,polk
Carlisle,ia,warren
Columbus,mn,anoka
Monongahela,pa,washington
Goodview,mn,winona
Jena,la,la salle
Surfside Beach,sc,horry
Nashville,ar,howard
Winnfield,la,winn
Akron,pa,lancaster
Peotone,il,will
Winchester,nh,cheshire
Linden,mi,genesee
Park Rapids,mn,hubbard
Lansford,pa,carbon
Lambertville,nj,hunterdon
Montesano,wa,grays harbor
West Jefferson,oh,madison
Rutland,mi,barry
Sheffield,oh,lorain
Falls City,ne,richardson
Brandon,vt,rutland
Green Oaks,il,lake
Elkin,nc,surry
Elkin,nc,wilkes
Otsego,mi,allegan
Barrington Hills,il,lake
Barrington Hills,il,cook
Barrington Hills,il,kane
Barrington Hills,il,mchenry
Cayuga Heights,ny,tompkins
Millinocket,me,penobscot
West Milwaukee,wi,milwaukee
Scott City,ks,scott
Rice Lake,mn,st. louis
Brookfield,mo,linn
Hamilton,ny,madison
Riverdale,nj,morris
Jonesboro,la,jackson
North East,pa,erie
Cross Plains,wi,dane
Sparta,il,randolph
Jourdanton,tx,atascosa
North Muskegon,mi,muskegon
Kildeer,il,lake
Hazlehurst,ga,jeff davis
Lathrup Village,mi,oakland
Morrison,il,whiteside
North East,md,cecil
Jasper,ga,pickens
Chilton,wi,calumet
Marine City,mi,st. clair
Pittsfield,nh,merrimack
Trent Woods,nc,craven
Whitesboro,tx,grayson
North Yarmouth,me,cumberland
Walhalla,sc,oconee
Millstadt,il,st. clair
Morgan,ut,morgan
Point Pleasant,wv,mason
St Bernard,oh,hamilton
Fort Kent,me,aroostook
Greenland,nh,rockingham
Monmouth,me,kennebec
Indian Head Park,il,cook
Plain City,oh,madison
Plain City,oh,union
Throop,pa,lackawanna
Austin,in,scott
Brookland,ar,craighead
Quitman,ga,brooks
Waialua,hi,honolulu
Wellsville,ut,cache
Rock Valley,ia,sioux
Wingate,nc,union
Capitol Heights,md,prince george's
Mabank,tx,kaufman
Mabank,tx,henderson
Fleetwood,pa,berks
Burnham,il,cook
Williamston,sc,anderson
Duncan,sc,spartanburg
South Haven,mi,van buren
South Haven,mi,allegan
Monticello,ia,jones
Ridgway,pa,elk
Mills,wy,natrona
Dwight,il,grundy
Dwight,il,livingston
Pinetop Lakeside,az,navajo
Vidalia,la,concordia
Alfred,ny,allegany
Mullins,sc,marion
South Chicago Heights,il,cook
Bayport,mn,washington
Crittenden,ky,grant
Bosque Farms,nm,valencia
Hauula,hi,honolulu
Coquille,or,coos
Mine Hill,nj,morris
Candia,nh,rockingham
Riverside,mo,platte
Parker,fl,bay
Barnesville,oh,belmont
Belleville,mi,wayne
Smithton,il,st. clair
Waynesburg,pa,greene
Amite City,la,tangipahoa
Metter,ga,candler
Stillwater,nj,sussex
Trappe,pa,montgomery
Dumas,ar,desha
Boscawen,nh,merrimack
Dell Rapids,sd,minnehaha
Dupo,il,st. clair
Brookville,pa,jefferson
Taylor,az,navajo
Caldwell,tx,burleson
Chester,ny,orange
Colorado City,tx,mitchell
Jackson,la,east feliciana
St Charles,mn,winona
Fenton,mo,st. louis
Cozad,ne,dawson
Leland,ms,washington
Magee,ms,simpson
Oneida,mi,eaton
Valdez,ak,valdez-cordova
Basalt,co,pitkin
Basalt,co,eagle
Scandia,mn,washington
Mary Esther,fl,okaloosa
Hawkinsville,ga,pulaski
Rossville,ga,walker
Castle Hills,tx,bexar
Spencer,ok,oklahoma
Hawaiian Beaches,hi,hawaii
Tiptonville,tn,lake
South Blooming Grove,ny,orange
Wonder Lake,il,mchenry
South Russell,oh,geauga
Southport,nc,brunswick
Fairbury,ne,jefferson
Benson,nc,johnston
Bluffton,oh,hancock
Bluffton,oh,allen
Grant,mn,washington
Algood,tn,putnam
Stanley,nc,gaston
Tilton,nh,belknap
Ball,la,rapides
Clayton,de,new castle
Clayton,de,kent
Camdenton,mo,camden
Haskell,ar,saline
Westover,wv,monongalia
Del Mar,ca,san diego
Mulberry,fl,polk
Rosemont,il,cook
Weston,wv,lewis
Woodson Terrace,mo,st. louis
Hinsdale,nh,cheshire
Marshall,il,clark
Citronelle,al,mobile
Gilmanton,nh,belknap
Montpelier,oh,williams
Windber,pa,somerset
Carroll Valley,pa,adams
St James,mo,phelps
Clifton,az,greenlee
Mitchell,in,lawrence
Kiel,wi,manitowoc
Kiel,wi,calumet
Clarion,pa,clarion
Oaklyn,nj,camden
Raymond,wi,racine
Naples,me,cumberland
Ely,nv,white pine
Lewisburg,wv,greenbrier
Smithville,tx,bastrop
Kittanning,pa,armstrong
East Amwell,nj,hunterdon
Elmira Heights,ny,chemung
Woodlawn,oh,hamilton
Madill,ok,marshall
Charlotte,vt,chittenden
Coleman,tx,coleman
Zelienople,pa,butler
Northumberland,pa,northumberland
Colonial Beach,va,westmoreland
Pittsfield,me,somerset
Sullivan City,tx,hidalgo
Lancaster,wi,grant
Sewickley,pa,allegheny
Livingston,tn,overton
Baden,pa,beaver
Metamora,il,woodford
Irwin,pa,westmoreland
Deephaven,mn,hennepin
Lancaster,ky,garrard
Saugerties,ny,ulster
Rogersville,mo,webster
Rogersville,mo,greene
Swanton,oh,lucas
Swanton,oh,fulton
Centerville,mn,anoka
Wilton,nh,hillsborough
Madeira Beach,fl,pinellas
Indian Head,md,charles
Williamstown,ky,grant
Williamstown,ky,pendleton
Limington,me,york
Carrollton,ky,carroll
Pennsburg,pa,montgomery
Baxter Springs,ks,cherokee
Cresco,ia,howard
Cisco,tx,eastland
Richwood,la,ouachita
Dillon,mt,beaverhead
Manning,sc,clarendon
Rocky Ford,co,otero
Coal Valley,il,henry
Coal Valley,il,rock island
Harding,nj,morris
Bellaire,oh,belmont
Nichols Hills,ok,oklahoma
Pulaski,wi,shawano
Pulaski,wi,brown
Pulaski,wi,oconto
Madawaska,me,aroostook
Surf City,nc,pender
Surf City,nc,onslow
Laurel,de,sussex
Ravenswood,wv,jackson
Norwood Young America,mn,carver
Rochester,il,sangamon
Parkesburg,pa,chester
White Bluff,tn,dickson
Crandall,tx,kaufman
Frackville,pa,schuylkill
Juno Beach,fl,palm beach
West Liberty,ia,muscatine
Weston Lakes,tx,fort bend
McGehee,ar,desha
Shrewsbury,pa,york
Emerald Isle,nc,carteret
Cranbury,nj,middlesex
Kimberly,al,jefferson
Amberley,oh,hamilton
Cambridge,vt,lamoille
South Point,oh,lawrence
Wilton,me,franklin
Glennville,ga,tattnall
Grayson,ky,carter
Montgomery,ny,orange
Freeland,pa,luzerne
Unicoi,tn,unicoi
West Brookfield,ma,worcester
Hephzibah,ga,richmond
Boardman,or,morrow
Brentwood,md,prince george's
Waukon,ia,allamakee
Pomona,ny,rockland
Bunker Hill Village,tx,harris
Florence,co,fremont
Upland,in,grant
Merchantville,nj,camden
Bishop,ca,inyo
Williamston,mi,ingham
Hardin,mt,big horn
Winterport,me,waldo
Boyne City,mi,charlevoix
Cockrell Hill,tx,dallas
Fort Gibson,ok,cherokee
Fort Gibson,ok,muskogee
Golf Manor,oh,hamilton
Nash,tx,bowie
Orrington,me,penobscot
Clyde,tx,callahan
Mogadore,oh,portage
Mogadore,oh,summit
St Joseph,il,champaign
Booneville,ar,logan
Georgetown,in,floyd
Red Bud,il,randolph
Stanley,wi,chippewa
Stanley,wi,clark
Dexter,me,penobscot
North Hudson,wi,st. croix
Kingwood,nj,hunterdon
Boonsboro,md,washington
Delmar,md,wicomico
Houston,ms,chickasaw
Newport,mn,washington
New Lebanon,oh,montgomery
Portland,mi,ionia
Canaan,nh,grafton
Denver,pa,lancaster
Montague,nj,sussex
Carter Lake,ia,pottawattamie
Gentry,ar,benton
Riverwoods,il,lake
Edgecliff Village,tx,tarrant
Plainwell,mi,allegan
Marshall,wi,dane
Oneida,tn,scott
Rochester,wi,racine
Byron,il,ogle
Bristol,vt,addison
Tabor City,nc,columbus
Hudson,nc,caldwell
Lindsborg,ks,mcpherson
Leakesville,ms,greene
Montrose,mn,wright
Sloan,ny,erie
Harrington,de,kent
Larned,ks,pawnee
Pine Island,mn,olmsted
Pine Island,mn,goodhue
Horicon,wi,dodge
Romeo,mi,macomb
Wintersville,oh,jefferson
Ridgeland,sc,jasper
Hebron,in,porter
Independence,mn,hennepin
Washington,ga,wilkes
Chester,ct,middlesex
San Diego,tx,jim wells
San Diego,tx,duval
Hugoton,ks,stevens
Wills Point,tx,van zandt
Bethlehem,nj,hunterdon
Catskill,ny,greene
Russell,ky,greenup
South Glens Falls,ny,saratoga
Swansboro,nc,onslow
Eldorado,il,saline
Hanover,in,jefferson
Wiscasset,me,lincoln
Greenhills,oh,hamilton
Arcadia,wi,trempealeau
Maiden,nc,catawba
Maiden,nc,lincoln
Forsyth,il,macon
Barron,wi,barron
Richfield,oh,summit
Zumbrota,mn,goodhue
Albia,ia,monroe
Dawsonville,ga,dawson
West Point,ga,harris
West Point,ga,troup
Cotulla,tx,la salle
